tid,attribute,correct_val
13,abv,0.085
13,ibu,
13,brewery_id,177
13,brewery_name,18th Street Brewery
13,city,Gary
13,state,IN
14,index,15
14,id,1979
14,beer_name,Bitter Bitch
14,style,American Pale Ale (APA)
14,ounces,12
14,abv,0.061
14,ibu,60
14,brewery_id,177
14,brewery_name,18th Street Brewery
14,city,Gary
14,state,IN
15,index,16
15,id,2318
15,beer_name,Ginja Ninja
15,style,Cider
15,ounces,12
15,abv,0.06
15,ibu,
15,brewery_id,154
15,brewery_name,2 Towns Ciderhouse
15,city,Corvallis
15,state,OR
16,index,17
16,id,2170
16,beer_name,Cherried Away
16,style,Cider
16,ounces,12
16,abv,0.06
16,ibu,
16,brewery_id,154
16,brewery_name,2 Towns Ciderhouse
16,city,Corvallis
16,state,OR
17,index,18
17,id,2169
17,beer_name,Rhubarbarian
17,style,Cider
17,ounces,12
17,abv,0.06
17,ibu,
17,brewery_id,154
17,brewery_name,2 Towns Ciderhouse
17,city,Corvallis
17,state,OR
18,index,19
18,id,1502
18,beer_name,BrightCider
18,style,Cider
18,ounces,12
18,abv,0.06
18,ibu,
18,brewery_id,154
18,brewery_name,2 Towns Ciderhouse
18,city,Corvallis
18,state,OR
19,index,20
19,id,1593
19,beer_name,He Said Baltic-Style Porter
19,style,Baltic Porter
19,ounces,12
19,abv,0.082
19,ibu,
19,brewery_id,368
19,brewery_name,21st Amendment Brewery
19,city,San Francisco
19,state,CA
20,index,21
20,id,1592
20,beer_name,He Said Belgian-Style Tripel
20,style,Tripel
20,ounces,12
20,abv,0.082
20,ibu,
20,brewery_id,368
20,brewery_name,21st Amendment Brewery
20,city,San Francisco
20,state,CA
21,index,22
21,id,1036
21,beer_name,Lower De Boom
21,style,American Barleywine
21,ounces,8.4
21,abv,0.099
21,ibu,92
21,brewery_id,368
21,brewery_name,21st Amendment Brewery
21,city,San Francisco
21,state,CA
22,index,23
22,id,1024
22,beer_name,Fireside Chat
22,style,Winter Warmer
22,ounces,12
22,abv,0.079
22,ibu,45
22,brewery_id,368
22,brewery_name,21st Amendment Brewery
22,city,San Francisco
22,state,CA
23,index,24
23,id,976
23,beer_name,Marooned On Hog Island
23,style,American Stout
23,ounces,12
23,abv,0.079
23,ibu,
23,brewery_id,368
23,brewery_name,21st Amendment Brewery
23,city,San Francisco
23,state,CA
24,index,25
24,id,876
24,beer_name,Bitter American
24,style,American Pale Ale (APA)
24,ounces,12
24,abv,0.044
24,ibu,42
24,brewery_id,368
24,brewery_name,21st Amendment Brewery
24,city,San Francisco
24,state,CA
25,index,26
25,id,802
25,beer_name,Hell or High Watermelon Wheat (2009)
25,style,Fruit / Vegetable Beer
25,ounces,12
25,abv,0.049
25,ibu,17
25,brewery_id,368
25,brewery_name,21st Amendment Brewery
25,city,San Francisco
25,state,CA
26,index,27
26,id,801
26,beer_name,Hell or High Watermelon Wheat (2009)
26,style,Fruit / Vegetable Beer
26,ounces,12
26,abv,0.049
26,ibu,17
26,brewery_id,368
26,brewery_name,21st Amendment Brewery
26,city,San Francisco
26,state,CA
27,index,28
27,id,800
27,beer_name,21st Amendment Watermelon Wheat Beer (2006)
27,style,Fruit / Vegetable Beer
27,ounces,12
27,abv,0.049
27,ibu,17
27,brewery_id,368
27,brewery_name,21st Amendment Brewery
27,city,San Francisco
27,state,CA
28,index,29
28,id,799
28,beer_name,21st Amendment IPA (2006)
28,style,American IPA
28,ounces,12
28,abv,0.07
28,ibu,70
28,brewery_id,368
28,brewery_name,21st Amendment Brewery
28,city,San Francisco
28,state,CA
29,index,30
29,id,797
29,beer_name,Brew Free! or Die IPA (2008)
29,style,American IPA
29,ounces,12
29,abv,0.07
29,ibu,70
29,brewery_id,368
29,brewery_name,21st Amendment Brewery
29,city,San Francisco
29,state,CA
30,index,31
30,id,796
30,beer_name,Brew Free! or Die IPA (2009)
30,style,American IPA
30,ounces,12
30,abv,0.07
30,ibu,70
30,brewery_id,368
30,brewery_name,21st Amendment Brewery
30,city,San Francisco
30,state,CA
31,index,32
31,id,531
31,beer_name,Special Edition: Allies Win The War!
31,style,English Strong Ale
31,ounces,12
31,abv,0.085
31,ibu,52
31,brewery_id,368
31,brewery_name,21st Amendment Brewery
31,city,San Francisco
31,state,CA
32,index,33
32,id,432
32,beer_name,Hop Crisis
32,style,American Double / Imperial IPA
32,ounces,12
32,abv,0.097
32,ibu,94
32,brewery_id,368
32,brewery_name,21st Amendment Brewery
32,city,San Francisco
32,state,CA
33,index,34
33,id,353
33,beer_name,Bitter American (2011)
33,style,American Pale Ale (APA)
33,ounces,12
33,abv,0.044
33,ibu,42
33,brewery_id,368
33,brewery_name,21st Amendment Brewery
33,city,San Francisco
33,state,CA
34,index,35
34,id,321
34,beer_name,Fireside Chat (2010)
34,style,Winter Warmer
34,ounces,12
34,abv,0.079
34,ibu,45
34,brewery_id,368
34,brewery_name,21st Amendment Brewery
34,city,San Francisco
34,state,CA
35,index,36
35,id,173
35,beer_name,Back in Black
35,style,American Black Ale
35,ounces,12
35,abv,0.068
35,ibu,65
35,brewery_id,368
35,brewery_name,21st Amendment Brewery
35,city,San Francisco
35,state,CA
36,index,37
36,id,11
36,beer_name,Monk's Blood
36,style,Belgian Dark Ale
36,ounces,12
36,abv,0.083
36,ibu,35
36,brewery_id,368
36,brewery_name,21st Amendment Brewery
36,city,San Francisco
36,state,CA
37,index,38
37,id,10
37,beer_name,Brew Free! or Die IPA
37,style,American IPA
37,ounces,12
37,abv,0.07
37,ibu,65
37,brewery_id,368
37,brewery_name,21st Amendment Brewery
37,city,San Francisco
37,state,CA
38,index,39
38,id,9
38,beer_name,Hell or High Watermelon Wheat
38,style,Fruit / Vegetable Beer
38,ounces,12
38,abv,0.049
38,ibu,17
38,brewery_id,368
38,brewery_name,21st Amendment Brewery
38,city,San Francisco
38,state,CA
39,index,40
39,id,2519
39,beer_name,Bimini Twist
39,style,American IPA
39,ounces,12
39,abv,0.07
39,ibu,82
39,brewery_id,67
39,brewery_name,3 Daughters Brewing
39,city,St Petersburg
39,state,FL
40,index,41
40,id,2518
40,beer_name,Beach Blonde
40,style,American Blonde Ale
40,ounces,12
40,abv,0.05
40,ibu,
40,brewery_id,267
40,brewery_name,3 Daughters Brewing
40,city,St Petersburg
40,state,FL
41,index,42
41,id,2517
41,beer_name,Rod Bender Red
41,style,American Amber / Red Ale
41,ounces,12
41,abv,0.059
41,ibu,
41,brewery_id,67
41,brewery_name,3 Daughters Brewing
41,city,St Petersburg
41,state,FL
42,index,43
42,id,2545
42,beer_name,Passion Fruit Prussia
42,style,Berliner Weissbier
42,ounces,12
42,abv,0.035
42,ibu,11
42,brewery_id,60
42,brewery_name,4 Hands Brewing Company
42,city,Saint Louis
42,state,MO
43,index,44
43,id,2544
43,beer_name,Send Help
43,style,American Blonde Ale
43,ounces,12
43,abv,0.045
43,ibu,18
43,brewery_id,60
43,brewery_name,4 Hands Brewing Company
43,city,Saint Louis
43,state,MO
44,index,45
44,id,2324
44,beer_name,Cast Iron Oatmeal Brown
44,style,American Brown Ale
44,ounces,12
44,abv,0.055
44,ibu,
44,brewery_id,60
44,brewery_name,4 Hands Brewing Company
44,city,Saint Louis
44,state,MO
45,index,46
45,id,2288
45,beer_name,Reprise Centennial Red
45,style,American Amber / Red Ale
45,ounces,12
45,abv,0.06
45,ibu,
45,brewery_id,60
45,brewery_name,4 Hands Brewing Company
45,city,Saint Louis
45,state,MO
46,index,47
46,id,2287
46,beer_name,Alter Ego
46,style,American Black Ale
46,ounces,12
46,abv,0.055
46,ibu,
46,brewery_id,60
46,brewery_name,4 Hands Brewing Company
46,city,Saint Louis
46,state,MO
47,index,48
47,id,2286
47,beer_name,Divided Sky
47,style,American IPA
47,ounces,12
47,abv,0.065
47,ibu,
47,brewery_id,60
47,brewery_name,4 Hands Brewing Company
47,city,Saint Louis
47,state,MO
48,index,49
48,id,2285
48,beer_name,Resurrected
48,style,American IPA
48,ounces,12
48,abv,0.065
48,ibu,
48,brewery_id,60
48,brewery_name,4 Hands Brewing Company
48,city,Saint Louis
48,state,MO
49,index,50
49,id,1870
49,beer_name,Contact High
49,style,American Pale Wheat Ale
49,ounces,12
49,abv,0.05
49,ibu,28
49,brewery_id,60
49,brewery_name,4 Hands Brewing Company
49,city,Saint Louis
49,state,MO
50,index,51
50,id,2603
50,beer_name,Galaxyfest
50,style,American IPA
50,ounces,16
50,abv,0.065
50,ibu,
50,brewery_id,27
50,brewery_name,450 North Brewing Company
50,city,Columbus
50,state,IN
51,index,52
51,id,2602
51,beer_name,Citrafest
51,style,American IPA
51,ounces,16
51,abv,0.05
51,ibu,45
51,brewery_id,27
51,brewery_name,450 North Brewing Company
51,city,Columbus
51,state,IN
52,index,53
52,id,2220
52,beer_name,Barn Yeti
52,style,Belgian Strong Dark Ale
52,ounces,16
52,abv,0.09
52,ibu,
52,brewery_id,27
52,brewery_name,450 North Brewing Company
52,city,Columbus
52,state,IN
53,index,54
53,id,2219
53,beer_name,Scarecrow
53,style,American IPA
53,ounces,16
53,abv,0.069
53,ibu,65
53,brewery_id,27
53,brewery_name,450 North Brewing Company
53,city,Columbus
53,state,IN
54,index,55
54,id,2218
54,beer_name,Ironman
54,style,English Strong Ale
54,ounces,16
54,abv,0.09
54,ibu,50
54,brewery_id,27
54,brewery_name,450 North Brewing Company
54,city,Columbus
54,state,IN
55,index,56
55,id,2217
55,beer_name,Honey Kolsch
55,style,K?lsch
55,ounces,16
55,abv,0.046
55,ibu,15
55,brewery_id,27
55,brewery_name,450 North Brewing Company
55,city,Columbus
55,state,IN
56,index,57
56,id,2216
56,beer_name,Copperhead Amber
56,style,Belgian Dark Ale
56,ounces,16
56,abv,0.052
56,ibu,18
56,brewery_id,27
56,brewery_name,450 North Brewing Company
56,city,Columbus
56,state,IN
57,index,58
57,id,972
57,beer_name,Rude Parrot IPA
57,style,American IPA
57,ounces,16
57,abv,0.059
57,ibu,75
57,brewery_id,481
57,brewery_name,7 Seas Brewing Company
57,city,Gig Harbor
57,state,WA
58,index,59
58,id,866
58,beer_name,British Pale Ale (2010)
58,style,English Pale Ale
58,ounces,16
58,abv,0.054
58,ibu,30
58,brewery_id,481
58,brewery_name,7 Seas Brewing Company
58,city,Gig Harbor
58,state,WA
59,index,60
59,id,48
59,beer_name,British Pale Ale
59,style,English Pale Ale
59,ounces,16
59,abv,0.054
59,ibu,30
59,brewery_id,481
59,brewery_name,7 Seas Brewing Company
59,city,Gig Harbor
59,state,WA
60,index,61
60,id,47
60,beer_name,Ballz Deep Double IPA
60,style,American Double / Imperial IPA
60,ounces,16
60,abv,0.084
60,ibu,82
60,brewery_id,481
60,brewery_name,7 Seas Brewing Company
60,city,Gig Harbor
60,state,WA
61,index,62
61,id,1583
61,beer_name,Wolfman's Berliner
61,style,Berliner Weissbier
61,ounces,12
61,abv,0.038
61,ibu,
61,brewery_id,373
61,brewery_name,7venth Sun
61,city,Dunedin
61,state,FL
62,index,63
62,id,1165
62,beer_name,Colorado Native
62,style,American Amber / Red Lager
62,ounces,12
62,abv,0.055
62,ibu,26
62,brewery_id,462
62,brewery_name,AC Golden Brewing Company
62,city,Golden
62,state,CO
63,index,64
63,id,431
63,beer_name,Colorado Native (2011)
63,style,American Amber / Red Lager
63,ounces,12
63,abv,0.055
63,ibu,26
63,brewery_id,462
63,brewery_name,AC Golden Brewing Company
63,city,Golden
63,state,CO
64,index,65
64,id,516
64,beer_name,Jockamo IPA
64,style,American IPA
64,ounces,12
64,abv,0.065
64,ibu,52
64,brewery_id,533
64,brewery_name,Abita Brewing Company
64,city,Abita Springs
64,state,LA
65,index,66
65,id,515
65,beer_name,Purple Haze
65,style,Fruit / Vegetable Beer
65,ounces,12
65,abv,0.042
65,ibu,13
65,brewery_id,533
65,brewery_name,Abita Brewing Company
65,city,Abita Springs
65,state,LA
66,index,67
66,id,514
66,beer_name,Abita Amber
66,style,American Amber / Red Lager
66,ounces,12
66,abv,0.045
66,ibu,17
66,brewery_id,533
66,brewery_name,Abita Brewing Company
66,city,Abita Springs
66,state,LA
67,index,68
67,id,2540
67,beer_name,Citra Ass Down
67,style,American IPA
67,ounces,16
67,abv,0.082
67,ibu,68
67,brewery_id,62
67,brewery_name,Against The Grain Brewery
67,city,Louisville
67,state,KY
68,index,69
68,id,2539
68,beer_name,The Brown Note
68,style,American Brown Ale
68,ounces,16
68,abv,0.05
68,ibu,20
68,brewery_id,62
68,brewery_name,Against The Grain Brewery
68,city,Louisville
68,state,KY
69,index,70
69,id,2686
69,beer_name,Citra Ass Down
69,style,American Double / Imperial IPA
69,ounces,16
69,abv,0.08
69,ibu,68
69,brewery_id,1
69,brewery_name,Against the Grain Brewery
69,city,Louisville
69,state,KY
70,index,71
70,id,2685
70,beer_name,London Balling
70,style,English Barleywine
70,ounces,16
70,abv,0.125
70,ibu,80
70,brewery_id,1
70,brewery_name,Against the Grain Brewery
70,city,Louisville
70,state,KY
71,index,72
71,id,2684
71,beer_name,35 K
71,style,Milk / Sweet Stout
71,ounces,16
71,abv,0.077
71,ibu,25
71,brewery_id,1
71,brewery_name,Against the Grain Brewery
71,city,Louisville
71,state,KY
72,index,73
72,id,2683
72,beer_name,A Beer
72,style,American Pale Ale (APA)
72,ounces,16
72,abv,0.042
72,ibu,42
72,brewery_id,1
72,brewery_name,Against the Grain Brewery
72,city,Louisville
72,state,KY
73,index,74
73,id,2682
73,beer_name,Rules are Rules
73,style,German Pilsener
73,ounces,16
73,abv,0.05
73,ibu,25
73,brewery_id,1
73,brewery_name,Against the Grain Brewery
73,city,Louisville
73,state,KY
74,index,75
74,id,2681
74,beer_name,Flesh Gourd'n
74,style,Pumpkin Ale
74,ounces,16
74,abv,0.066
74,ibu,21
74,brewery_id,1
74,brewery_name,Against the Grain Brewery
74,city,Louisville
74,state,KY
75,index,76
75,id,2680
75,beer_name,Sho'nuff
75,style,Belgian Pale Ale
75,ounces,16
75,abv,0.04
75,ibu,13
75,brewery_id,1
75,brewery_name,Against the Grain Brewery
75,city,Louisville
75,state,KY
76,index,77
76,id,2679
76,beer_name,Bloody Show
76,style,American Pilsner
76,ounces,16
76,abv,0.055
76,ibu,17
76,brewery_id,1
76,brewery_name,Against the Grain Brewery
76,city,Louisville
76,state,KY
77,index,78
77,id,2678
77,beer_name,Rico Sauvin
77,style,American Double / Imperial IPA
77,ounces,16
77,abv,0.076
77,ibu,68
77,brewery_id,1
77,brewery_name,Against the Grain Brewery
77,city,Louisville
77,state,KY
78,index,79
78,id,2677
78,beer_name,Coq de la Marche
78,style,Saison / Farmhouse Ale
78,ounces,16
78,abv,0.051
78,ibu,38
78,brewery_id,1
78,brewery_name,Against the Grain Brewery
78,city,Louisville
78,state,KY
79,index,80
79,id,2676
79,beer_name,Kamen Knuddeln
79,style,American Wild Ale
79,ounces,16
79,abv,0.065
79,ibu,
79,brewery_id,1
79,brewery_name,Against the Grain Brewery
79,city,Louisville
79,state,KY
80,index,81
80,id,2675
80,beer_name,Pile of Face
80,style,American IPA
80,ounces,16
80,abv,0.06
80,ibu,65
80,brewery_id,1
80,brewery_name,Against the Grain Brewery
80,city,Louisville
80,state,KY
81,index,82
81,id,2674
81,beer_name,The Brown Note
81,style,English Brown Ale
81,ounces,16
81,abv,0.05
81,ibu,20
81,brewery_id,1
81,brewery_name,Against the Grain Brewery
81,city,Louisville
81,state,KY
82,index,83
82,id,1594
82,beer_name,Maylani's Coconut Stout
82,style,American Stout
82,ounces,16
82,abv,0.053
82,ibu,35
82,brewery_id,367
82,brewery_name,Airways Brewing Company
82,city,Kent
82,state,WA
83,index,84
83,id,1162
83,beer_name,Oatmeal PSA
83,style,American Pale Ale (APA)
83,ounces,16
83,abv,0.05
83,ibu,35
83,brewery_id,367
83,brewery_name,Airways Brewing Company
83,city,Kent
83,state,WA
84,index,85
84,id,1137
84,beer_name,Pre Flight Pilsner
84,style,American Pilsner
84,ounces,16
84,abv,0.052
84,ibu,33
84,brewery_id,367
84,brewery_name,Airways Brewing Company
84,city,Kent
84,state,WA
85,index,86
85,id,2403
85,beer_name,P-Town Pilsner
85,style,American Pilsner
85,ounces,12
85,abv,0.04
85,ibu,20
85,brewery_id,117
85,brewery_name,Alameda Brewing
85,city,Portland
85,state,OR
86,index,87
86,id,2402
86,beer_name,Klickitat Pale Ale
86,style,American Pale Ale (APA)
86,ounces,12
86,abv,0.053
86,ibu,36
86,brewery_id,117
86,brewery_name,Alameda Brewing
86,city,Portland
86,state,OR
87,index,88
87,id,2401
87,beer_name,Yellow Wolf Imperial IPA
87,style,American Double / Imperial IPA
87,ounces,12
87,abv,0.082
87,ibu,103
87,brewery_id,117
87,brewery_name,Alameda Brewing
87,city,Portland
87,state,OR
88,index,89
88,id,1921
88,beer_name,Freeride APA
88,style,American Pale Ale (APA)
88,ounces,12
88,abv,0.053
88,ibu,40
88,brewery_id,270
88,brewery_name,Alaskan Brewing Company
88,city,Juneau
88,state,AK
89,index,90
89,id,1920
89,beer_name,Alaskan Amber
89,style,Altbier
89,ounces,12
89,abv,0.053
89,ibu,18
89,brewery_id,270
89,brewery_name,Alaskan Brewing Company
89,city,Juneau
89,state,AK
90,index,91
90,id,2501
90,beer_name,Hopalicious
90,style,American Pale Ale (APA)
90,ounces,12
90,abv,0.057
90,ibu,
90,brewery_id,73
90,brewery_name,Ale Asylum
90,city,Madison
90,state,WI
91,index,92
91,id,1535
91,beer_name,Kentucky K?lsch
91,style,K?lsch
91,ounces,16
91,abv,0.043
91,ibu,
91,brewery_id,388
91,brewery_name,Alltech's Lexington Brewing Company
91,city,Lexington
91,state,KY
92,index,93
92,id,1149
92,beer_name,Kentucky IPA
92,style,American IPA
92,ounces,16
92,abv,0.065
92,ibu,
92,brewery_id,388
92,brewery_name,Alltech's Lexington Brewing Company
92,city,Lexington
92,state,KY
93,index,94
93,id,1474
93,beer_name,Dusty Trail Pale Ale
93,style,American Pale Ale (APA)
93,ounces,16
93,abv,0.054
93,ibu,
93,brewery_id,401
93,brewery_name,Amnesia Brewing Company
93,city,Washougal
93,state,WA
94,index,95
94,id,1473
94,beer_name,Damnesia
94,style,American IPA
94,ounces,16
94,abv,0.062
94,ibu,
94,brewery_id,401
94,brewery_name,Amnesia Brewing Company
94,city,Washougal
94,state,WA
95,index,96
95,id,837
95,beer_name,Desolation IPA
95,style,American IPA
95,ounces,16
95,abv,0.062
95,ibu,43
95,brewery_id,401
95,brewery_name,Amnesia Brewing Company
95,city,Washougal
95,state,WA
96,index,97
96,id,2592
96,beer_name,Liberty Ale
96,style,American IPA
96,ounces,12
96,abv,0.059
96,ibu,
96,brewery_id,35
96,brewery_name,Anchor Brewing Company
96,city,San Francisco
96,state,CA
97,index,98
97,id,2578
97,beer_name,IPA
97,style,American IPA
97,ounces,12
97,abv,0.065
97,ibu,
97,brewery_id,35
97,brewery_name,Anchor Brewing Company
97,city,San Francisco
97,state,CA
98,index,99
98,id,2577
98,beer_name,Summer Wheat
98,style,American Pale Wheat Ale
98,ounces,12
98,abv,0.045
98,ibu,
98,brewery_id,35
98,brewery_name,Anchor Brewing Company
98,city,San Francisco
98,state,CA
99,index,100
99,id,2103
99,beer_name,California Lager
99,style,American Amber / Red Lager
99,ounces,12
99,abv,0.049
99,ibu,
99,brewery_id,35
99,brewery_name,Anchor Brewing Company
99,city,San Francisco
99,state,CA
100,index,101
100,id,2102
100,beer_name,Brotherhood Steam
100,style,California Common / Steam Beer
100,ounces,12
100,abv,0.056
100,ibu,
100,brewery_id,35
100,brewery_name,Anchor Brewing Company
100,city,San Francisco
100,state,CA
101,index,102
101,id,2291
101,beer_name,Blood Orange Gose
101,style,Gose
101,ounces,12
101,abv,0.042
101,ibu,
101,brewery_id,171
101,brewery_name,Anderson Valley Brewing Company
101,city,Boonville
101,state,CA
102,index,103
102,id,1818
102,beer_name,Keebarlin' Pale Ale
102,style,American Pale Ale (APA)
102,ounces,12
102,abv,0.042
102,ibu,
102,brewery_id,171
102,brewery_name,Anderson Valley Brewing Company
102,city,Boonville
102,state,CA
103,index,104
103,id,1738
103,beer_name,"the Kimmie, the Yink and the Holy Gose"
103,style,Gose
103,ounces,12
103,abv,0.048
103,ibu,
103,brewery_id,171
103,brewery_name,Anderson Valley Brewing Company
103,city,Boonville
103,state,CA
104,index,105
104,id,1563
104,beer_name,Fall Hornin'
104,style,Pumpkin Ale
104,ounces,12
104,abv,0.06
104,ibu,
104,brewery_id,171
104,brewery_name,Anderson Valley Brewing Company
104,city,Boonville
104,state,CA
105,index,106
105,id,1520
105,beer_name,Barney Flats Oatmeal Stout
105,style,Oatmeal Stout
105,ounces,12
105,abv,0.057
105,ibu,13
105,brewery_id,171
105,brewery_name,Anderson Valley Brewing Company
105,city,Boonville
105,state,CA
106,index,107
106,id,1350
106,beer_name,Summer Solstice
106,style,Cream Ale
106,ounces,12
106,abv,0.056
106,ibu,4
106,brewery_id,171
106,brewery_name,Anderson Valley Brewing Company
106,city,Boonville
106,state,CA
107,index,108
107,id,1327
107,beer_name,Hop Ottin' IPA
107,style,American IPA
107,ounces,12
107,abv,0.07
107,ibu,80
107,brewery_id,171
107,brewery_name,Anderson Valley Brewing Company
107,city,Boonville
107,state,CA
108,index,109
108,id,1326
108,beer_name,Boont Amber Ale
108,style,American Amber / Red Ale
108,ounces,12
108,abv,0.058
108,ibu,15
108,brewery_id,171
108,brewery_name,Anderson Valley Brewing Company
108,city,Boonville
108,state,CA
109,index,110
109,id,1221
109,beer_name,Barney Flats Oatmeal Stout
109,style,Oatmeal Stout
109,ounces,12
109,abv,0.057
109,ibu,13
109,brewery_id,171
109,brewery_name,Anderson Valley Brewing Company
109,city,Boonville
109,state,CA
110,index,111
110,id,1217
110,beer_name,El Steinber Dark Lager
110,style,Vienna Lager
110,ounces,16
110,abv,0.055
110,ibu,25
110,brewery_id,171
110,brewery_name,Anderson Valley Brewing Company
110,city,Boonville
110,state,CA
111,index,112
111,id,811
111,beer_name,Boont Amber Ale (2010)
111,style,American Amber / Red Ale
111,ounces,12
111,abv,0.058
111,ibu,15
111,brewery_id,171
111,brewery_name,Anderson Valley Brewing Company
111,city,Boonville
111,state,CA
112,index,113
112,id,753
112,beer_name,Summer Solstice Cerveza Crema (2009)
112,style,Cream Ale
112,ounces,12
112,abv,0.056
112,ibu,4
112,brewery_id,171
112,brewery_name,Anderson Valley Brewing Company
112,city,Boonville
112,state,CA
113,index,114
113,id,572
113,beer_name,Barney Flats Oatmeal Stout (2012)
113,style,Oatmeal Stout
113,ounces,12
113,abv,0.057
113,ibu,13
113,brewery_id,171
113,brewery_name,Anderson Valley Brewing Company
113,city,Boonville
113,state,CA
114,index,115
114,id,523
114,beer_name,Winter Solstice
114,style,Winter Warmer
114,ounces,12
114,abv,0.069
114,ibu,6
114,brewery_id,171
114,brewery_name,Anderson Valley Brewing Company
114,city,Boonville
114,state,CA
115,index,116
115,id,367
115,beer_name,Hop Ottin' IPA (2011)
115,style,American IPA
115,ounces,12
115,abv,0.07
115,ibu,80
115,brewery_id,171
115,brewery_name,Anderson Valley Brewing Company
115,city,Boonville
115,state,CA
116,index,117
116,id,78
116,beer_name,Boont Amber Ale (2011)
116,style,American Amber / Red Ale
116,ounces,12
116,abv,0.058
116,ibu,15
116,brewery_id,171
116,brewery_name,Anderson Valley Brewing Company
116,city,Boonville
116,state,CA
117,index,118
117,id,77
117,beer_name,Summer Solstice (2011)
117,style,Cream Ale
117,ounces,12
117,abv,0.056
117,ibu,4
117,brewery_id,171
117,brewery_name,Anderson Valley Brewing Company
117,city,Boonville
117,state,CA
118,index,119
118,id,76
118,beer_name,Poleeko Gold Pale Ale (2009)
118,style,American Pale Ale (APA)
118,ounces,12
118,abv,0.055
118,ibu,28
118,brewery_id,171
118,brewery_name,Anderson Valley Brewing Company
118,city,Boonville
118,state,CA
119,index,120
119,id,2337
119,beer_name,Charlie's Rye IPA
119,style,American IPA
119,ounces,16
119,abv,0.06
119,ibu,
119,brewery_id,146
119,brewery_name,Angry Minnow
119,city,Hayward
119,state,WI
120,index,121
120,id,410
120,beer_name,River Pig Pale Ale
120,style,American Pale Ale (APA)
120,ounces,16
120,abv,0.054
120,ibu,
120,brewery_id,542
120,brewery_name,Angry Minnow Brewing Company
120,city,Hayward
120,state,WI
121,index,122
121,id,409
121,beer_name,Oaky's Oatmeal Stout
121,style,Oatmeal Stout
121,ounces,16
121,abv,0.047
121,ibu,
121,brewery_id,542
121,brewery_name,Angry Minnow Brewing Company
121,city,Hayward
121,state,WI
122,index,123
122,id,1294
122,beer_name,Angry Orchard Apple Ginger
122,style,Cider
122,ounces,16
122,abv,0.05
122,ibu,
122,brewery_id,434
122,brewery_name,Angry Orchard Cider Company
122,city,Cincinnati
122,state,OH
123,index,124
123,id,1293
123,beer_name,Angry Orchard Crisp Apple
123,style,Cider
123,ounces,16
123,abv,0.05
123,ibu,
123,brewery_id,434
