tid,attribute,correct_val
7,zip,2891
7,maritalstatus,M
7,haschild,Y
7,salary,70000
7,rate,0.0
7,singleexemp,0
7,marriedexemp,0
7,childexemp,0
8,index,46
8,fname,Yuyan
8,lname,Simao
8,gender,M
8,areacode,603
8,phone,350-5756
8,city,EAST DERRY
8,state,NH
8,zip,3041
8,maritalstatus,M
8,haschild,Y
8,salary,50000
8,rate,0.0
8,singleexemp,0
8,marriedexemp,0
8,childexemp,0
9,index,47
9,fname,Toshiya
9,lname,Moshkow
9,gender,M
9,areacode,609
9,phone,858-3419
9,city,BELLEVILLE
9,state,NJ
9,zip,7109
9,maritalstatus,S
9,haschild,Y
9,salary,75000
9,rate,2.267396
9,singleexemp,1000
9,marriedexemp,0
9,childexemp,1500
10,index,50
10,fname,Naomi
10,lname,Jolfaei
10,gender,F
10,areacode,802
10,phone,284-1040
10,city,BARRE
10,state,VT
10,zip,5641
10,maritalstatus,S
10,haschild,Y
10,salary,30000
10,rate,3.6019895
10,singleexemp,3300
10,marriedexemp,0
10,childexemp,3300
11,index,53
11,fname,Rosana
11,lname,Prabhakar
11,gender,M
11,areacode,716
11,phone,742-9434
11,city,SCHENECTADY
11,state,NY
11,zip,12308
11,maritalstatus,S
11,haschild,N
11,salary,20000
11,rate,4.0695124
11,singleexemp,0
11,marriedexemp,0
11,childexemp,0
12,index,56
12,fname,Antoni
12,lname,Bober
12,gender,F
12,areacode,860
12,phone,822-3830
12,city,EAST WOODSTOCK
12,state,CT
12,zip,6244
12,maritalstatus,S
12,haschild,Y
12,salary,70000
12,rate,5.0
12,singleexemp,12750
12,marriedexemp,0
12,childexemp,0
13,index,60
13,fname,Masadi
13,lname,Punnekkat
13,gender,F
13,areacode,717
13,phone,492-9196
13,city,NORTH EAST
13,state,PA
13,zip,16428
13,maritalstatus,S
13,haschild,Y
13,salary,35000
13,rate,3.07
13,singleexemp,0
13,marriedexemp,0
13,childexemp,0
14,index,61
14,fname,Tankoano
14,lname,Stumptner
14,gender,M
14,areacode,203
14,phone,717-2198
14,city,VERSAILLES
14,state,CT
14,zip,6383
14,maritalstatus,M
14,haschild,Y
14,salary,5000
14,rate,3.0
14,singleexemp,0
14,marriedexemp,24500
14,childexemp,0
15,index,66
15,fname,Montgomery
15,lname,Odberg
15,gender,M
15,areacode,802
15,phone,390-6816
15,city,BROWNSVILLE
15,state,VT
15,zip,5037
15,maritalstatus,S
15,haschild,N
15,salary,60000
15,rate,4.1988535
15,singleexemp,3300
15,marriedexemp,0
15,childexemp,0
16,index,67
16,fname,PeiZong
16,lname,Cardazo
16,gender,F
16,areacode,856
16,phone,512-8410
16,city,TOMS RIVER
16,state,NJ
16,zip,8755
16,maritalstatus,M
16,haschild,N
16,salary,45000
16,rate,1.7942708
16,singleexemp,0
16,marriedexemp,2000
16,childexemp,0
17,index,72
17,fname,Mirit
17,lname,Hanchek
17,gender,F
17,areacode,603
17,phone,995-2629
17,city,CANAAN
17,state,NH
17,zip,3741
17,maritalstatus,M
17,haschild,Y
17,salary,70000
17,rate,0.0
17,singleexemp,0
17,marriedexemp,0
17,childexemp,0
18,index,78
18,fname,Gudala
18,lname,Earley
18,gender,F
18,areacode,203
18,phone,691-8996
18,city,ONECO
18,state,CT
18,zip,6373
18,maritalstatus,M
18,haschild,N
18,salary,55000
18,rate,5.0
18,singleexemp,0
18,marriedexemp,24500
18,childexemp,0
19,index,83
19,fname,Hiromu
19,lname,Nobauer
19,gender,M
19,areacode,401
19,phone,119-4372
19,city,KINGSTON
19,state,RI
19,zip,2881
19,maritalstatus,S
19,haschild,N
19,salary,75000
19,rate,0.0
19,singleexemp,0
19,marriedexemp,0
19,childexemp,0
20,index,91
20,fname,Dung
20,lname,Pike
20,gender,F
20,areacode,774
20,phone,133-6113
20,city,BRIDGEWATER
20,state,MA
20,zip,2325
20,maritalstatus,S
20,haschild,N
20,salary,55000
20,rate,5.3
20,singleexemp,3575
20,marriedexemp,0
20,childexemp,0
21,index,93
21,fname,Sonu
21,lname,Merhav
21,gender,M
21,areacode,603
21,phone,379-9505
21,city,GLEN
21,state,NH
21,zip,3838
21,maritalstatus,M
21,haschild,N
21,salary,15000
21,rate,0.0
21,singleexemp,0
21,marriedexemp,0
21,childexemp,0
22,index,98
22,fname,Juanita
22,lname,Sivarajan
22,gender,F
22,areacode,603
22,phone,966-6735
22,city,GRAFTON
22,state,NH
22,zip,3240
22,maritalstatus,S
22,haschild,Y
22,salary,30000
22,rate,0.0
22,singleexemp,0
22,marriedexemp,0
22,childexemp,0
23,index,101
23,fname,Uinam
23,lname,Hekken
23,gender,F
23,areacode,339
23,phone,769-6182
23,city,BELMONT
23,state,MA
23,zip,2478
23,maritalstatus,M
23,haschild,Y
23,salary,35000
23,rate,5.3
23,singleexemp,0
23,marriedexemp,7150
23,childexemp,1000
24,index,103
24,fname,Baoquan
24,lname,Guha
24,gender,F
24,areacode,339
24,phone,730-7750
24,city,EAST WALPOLE
24,state,MA
24,zip,2032
24,maritalstatus,S
24,haschild,Y
24,salary,40000
24,rate,5.3
24,singleexemp,3575
24,marriedexemp,0
24,childexemp,1000
25,index,115
25,fname,Refael
25,lname,Hasida
25,gender,F
25,areacode,939
25,phone,677-3999
25,city,LUQUILLO
25,state,PR
25,zip,773
25,maritalstatus,S
25,haschild,Y
25,salary,30000
25,rate,0.0
25,singleexemp,0
25,marriedexemp,0
25,childexemp,0
26,index,117
26,fname,Giuseppe
26,lname,Daigle
26,gender,M
26,areacode,603
26,phone,900-7725
26,city,MANCHESTER
26,state,NH
26,zip,3104
26,maritalstatus,M
26,haschild,Y
26,salary,70000
26,rate,0.0
26,singleexemp,0
26,marriedexemp,0
26,childexemp,0
27,index,121
27,fname,Kayo
27,lname,Haralick
27,gender,F
27,areacode,339
27,phone,730-9081
27,city,DORCHESTER
27,state,MA
27,zip,2125
27,maritalstatus,M
27,haschild,Y
27,salary,40000
27,rate,5.3
27,singleexemp,0
27,marriedexemp,7150
27,childexemp,1000
28,index,136
28,fname,Chinho
28,lname,Demmer
28,gender,F
28,areacode,860
28,phone,584-9932
28,city,EAST HAMPTON
28,state,CT
28,zip,6424
28,maritalstatus,M
28,haschild,N
28,salary,30000
28,rate,5.0
28,singleexemp,0
28,marriedexemp,24500
28,childexemp,0
29,index,139
29,fname,Mitsuhisa
29,lname,Papadimitriou
29,gender,F
29,areacode,207
29,phone,410-8062
29,city,GOULDSBORO
29,state,ME
29,zip,4607
29,maritalstatus,S
29,haschild,Y
29,salary,60000
29,rate,8.5
29,singleexemp,2850
29,marriedexemp,0
29,childexemp,2850
30,index,144
30,fname,Souichi
30,lname,Wadey
30,gender,F
30,areacode,802
30,phone,519-2066
30,city,STOWE
30,state,VT
30,zip,5672
30,maritalstatus,S
30,haschild,N
30,salary,45000
30,rate,3.9004214
30,singleexemp,3300
30,marriedexemp,0
30,childexemp,0
31,index,154
31,fname,John
31,lname,Sherratt
31,gender,M
31,areacode,978
31,phone,184-9558
31,city,OCEAN BLUFF
31,state,MA
31,zip,2065
31,maritalstatus,S
31,haschild,N
31,salary,60000
31,rate,5.3
31,singleexemp,3575
31,marriedexemp,0
31,childexemp,0
32,index,158
32,fname,Bir
32,lname,Byron
32,gender,F
32,areacode,315
32,phone,750-4795
32,city,BEAVER FALLS
32,state,NY
32,zip,13305
32,maritalstatus,M
32,haschild,Y
32,salary,30000
32,rate,4.127439
32,singleexemp,0
32,marriedexemp,0
32,childexemp,1000
33,index,161
33,fname,Prabhudev
33,lname,Kodama
33,gender,F
33,areacode,802
33,phone,216-5879
33,city,ASCUTNEY
33,state,VT
33,zip,5030
33,maritalstatus,M
33,haschild,Y
33,salary,70000
33,rate,4.397808
33,singleexemp,0
33,marriedexemp,6600
33,childexemp,3300
34,index,163
34,fname,Taylor
34,lname,Sanada
34,gender,F
34,areacode,787
34,phone,500-5910
34,city,MOCA
34,state,PR
34,zip,676
34,maritalstatus,M
34,haschild,Y
34,salary,85000
34,rate,0.0
34,singleexemp,0
34,marriedexemp,0
34,childexemp,0
35,index,176
35,fname,Thao
35,lname,Noriega
35,gender,M
35,areacode,631
35,phone,978-2969
35,city,YONKERS
35,state,NY
35,zip,10702
35,maritalstatus,S
35,haschild,N
35,salary,40000
35,rate,4.1853657
35,singleexemp,0
35,marriedexemp,0
35,childexemp,0
36,index,179
36,fname,Long
36,lname,Comparot
36,gender,F
36,areacode,814
36,phone,984-2470
36,city,ARCOLA
36,state,PA
36,zip,19420
36,maritalstatus,M
36,haschild,Y
36,salary,95000
36,rate,3.07
36,singleexemp,0
36,marriedexemp,0
36,childexemp,0
37,index,192
37,fname,Rondall
37,lname,Treweek
37,gender,F
37,areacode,603
37,phone,108-9496
37,city,NORTH STRATFORD
37,state,NH
37,zip,3590
37,maritalstatus,M
37,haschild,Y
37,salary,10000
37,rate,0.0
37,singleexemp,0
37,marriedexemp,0
37,childexemp,0
38,index,203
38,fname,Yunming
38,lname,Litant
38,gender,F
38,areacode,802
38,phone,262-8257
38,city,GLOVER
38,state,VT
38,zip,5839
38,maritalstatus,S
38,haschild,N
38,salary,60000
38,rate,4.1988535
38,singleexemp,3300
38,marriedexemp,0
38,childexemp,0
39,index,207
39,fname,Suzan
39,lname,Duclos
39,gender,F
39,areacode,401
39,phone,664-5371
39,city,PAWTUCKET
39,state,RI
39,zip,2861
39,maritalstatus,S
39,haschild,Y
39,salary,90000
39,rate,0.0
39,singleexemp,0
39,marriedexemp,0
39,childexemp,0
40,index,221
40,fname,Anthong
40,lname,Huuskonen
40,gender,M
40,areacode,939
40,phone,661-2631
40,city,LUQUILLO
40,state,PR
40,zip,773
40,maritalstatus,S
40,haschild,N
40,salary,15000
40,rate,0.0
40,singleexemp,0
40,marriedexemp,0
40,childexemp,0
41,index,224
41,fname,Djamila
41,lname,Crepeau
41,gender,F
41,areacode,603
41,phone,740-3671
41,city,EAST KINGSTON
41,state,NH
41,zip,3827
41,maritalstatus,M
41,haschild,Y
41,salary,60000
41,rate,0.0
41,singleexemp,0
41,marriedexemp,0
41,childexemp,0
42,index,244
42,fname,Sonoko
42,lname,Dam
42,gender,F
42,areacode,939
42,phone,206-1159
42,city,CABO ROJO
42,state,PR
42,zip,623
42,maritalstatus,S
42,haschild,N
42,salary,45000
42,rate,0.0
42,singleexemp,0
42,marriedexemp,0
42,childexemp,0
43,index,248
43,fname,Mandy
43,lname,Sidou
43,gender,M
43,areacode,267
43,phone,606-1367
43,city,HESSTON
43,state,PA
43,zip,16647
43,maritalstatus,M
43,haschild,Y
43,salary,100000
43,rate,3.07
43,singleexemp,0
43,marriedexemp,0
43,childexemp,0
44,index,256
44,fname,Varsha
44,lname,Ernst
44,gender,M
44,areacode,484
44,phone,993-6874
44,city,ASHFIELD
44,state,PA
44,zip,18212
44,maritalstatus,S
44,haschild,Y
44,salary,25000
44,rate,3.07
44,singleexemp,0
44,marriedexemp,0
44,childexemp,0
45,index,262
45,fname,Tricia
45,lname,Cosica
45,gender,F
45,areacode,207
45,phone,356-5611
45,city,SHAWMUT
45,state,ME
45,zip,4975
45,maritalstatus,M
45,haschild,Y
45,salary,50000
45,rate,8.5
45,singleexemp,0
45,marriedexemp,5700
45,childexemp,2850
46,index,270
46,fname,Lunjiang
46,lname,Hanchek
46,gender,F
46,areacode,802
46,phone,278-9141
46,city,GRAND ISLE
46,state,VT
46,zip,5458
46,maritalstatus,M
46,haschild,N
46,salary,40000
46,rate,3.800944
46,singleexemp,0
46,marriedexemp,6600
46,childexemp,0
47,index,273
47,fname,Vaughan
47,lname,Hanatani
47,gender,F
47,areacode,878
47,phone,638-2204
47,city,PITTSBURGH
47,state,PA
47,zip,15215
47,maritalstatus,M
47,haschild,Y
47,salary,85000
47,rate,3.07
47,singleexemp,0
47,marriedexemp,0
47,childexemp,0
48,index,279
48,fname,Till
48,lname,Kotani
48,gender,F
48,areacode,207
48,phone,240-8137
48,city,EAST BOOTHBAY
48,state,ME
48,zip,4544
48,maritalstatus,S
48,haschild,Y
48,salary,5000
48,rate,2.2135036
48,singleexemp,2850
48,marriedexemp,0
48,childexemp,2850
49,index,280
49,fname,Imari
49,lname,Kleinjohann
49,gender,F
49,areacode,401
49,phone,143-3552
49,city,CUMBERLAND
49,state,RI
49,zip,2864
49,maritalstatus,S
49,haschild,Y
49,salary,30000
49,rate,0.0
49,singleexemp,0
49,marriedexemp,0
49,childexemp,0
50,index,282
50,fname,Bilhanan
50,lname,Sione
50,gender,F
50,areacode,774
50,phone,767-4605
50,city,NEEDHAM HEIGHTS
50,state,MA
50,zip,2494
50,maritalstatus,M
50,haschild,N
50,salary,15000
50,rate,5.3
50,singleexemp,0
50,marriedexemp,7150
50,childexemp,0
51,index,285
51,fname,Lizy
51,lname,Suorsa
51,gender,F
51,areacode,717
51,phone,743-1281
51,city,SCRANTON
51,state,PA
51,zip,18505
51,maritalstatus,M
51,haschild,N
51,salary,75000
51,rate,3.07
51,singleexemp,0
51,marriedexemp,0
51,childexemp,0
52,index,286
52,fname,Ioanis
52,lname,Lupu
52,gender,F
52,areacode,724
52,phone,116-3246
52,city,BENEZETT
52,state,PA
52,zip,15821
52,maritalstatus,M
52,haschild,N
52,salary,45000
52,rate,3.07
52,singleexemp,0
52,marriedexemp,0
52,childexemp,0
53,index,287
53,fname,Grigoris
53,lname,Gentile
53,gender,F
53,areacode,603
53,phone,961-8799
53,city,NASHUA
53,state,NH
53,zip,3060
53,maritalstatus,M
53,haschild,N
53,salary,45000
53,rate,0.0
53,singleexemp,0
53,marriedexemp,0
53,childexemp,0
54,index,289
54,fname,Rinie
54,lname,Jonckers
54,gender,M
54,areacode,401
54,phone,910-7985
54,city,JOHNSTON
54,state,RI
54,zip,2919
54,maritalstatus,M
54,haschild,Y
54,salary,35000
54,rate,0.0
54,singleexemp,0
54,marriedexemp,0
54,childexemp,0
55,index,294
55,fname,Xiannong
55,lname,Pinzani
55,gender,M
55,areacode,339
55,phone,361-4214
55,city,SOUTH DARTMOUTH
55,state,MA
55,zip,2748
55,maritalstatus,S
55,haschild,N
55,salary,30000
55,rate,5.3
55,singleexemp,3575
55,marriedexemp,0
55,childexemp,0
56,index,295
56,fname,Gady
56,lname,Deacon
56,gender,M
56,areacode,203
56,phone,823-1927
56,city,HARTFORD
56,state,CT
56,zip,6102
56,maritalstatus,M
56,haschild,Y
56,salary,45000
56,rate,5.0
56,singleexemp,0
56,marriedexemp,24500
56,childexemp,0
57,index,297
57,fname,Humphrey
57,lname,Ramamoorthy
57,gender,F
57,areacode,401
57,phone,466-2957
57,city,CLAYVILLE
57,state,RI
57,zip,2815
57,maritalstatus,M
57,haschild,N
57,salary,90000
57,rate,0.0
57,singleexemp,0
57,marriedexemp,0
57,childexemp,0
58,index,298
58,fname,Sethu
58,lname,Haasis
58,gender,M
58,areacode,802
58,phone,330-7388
58,city,LONDONDERRY
58,state,VT
58,zip,5148
58,maritalstatus,S
58,haschild,Y
58,salary,85000
58,rate,4.69624
58,singleexemp,3300
58,marriedexemp,0
58,childexemp,3300
59,index,302
59,fname,Guenter
59,lname,Sigal
59,gender,M
59,areacode,401
59,phone,707-8008
59,city,PROVIDENCE
59,state,RI
59,zip,2908
59,maritalstatus,S
59,haschild,N
59,salary,10000
59,rate,0.0
59,singleexemp,0
59,marriedexemp,0
59,childexemp,0
60,index,303
60,fname,Gunnvald
60,lname,Lieflander
60,gender,M
60,areacode,917
60,phone,747-7431
60,city,AMITYVILLE
60,state,NY
60,zip,11701
60,maritalstatus,S
60,haschild,N
60,salary,65000
60,rate,4.330183
60,singleexemp,0
60,marriedexemp,0
60,childexemp,0
61,index,309
61,fname,Ljiljana
61,lname,Smeets
61,gender,F
61,areacode,508
61,phone,693-9220
61,city,AGAWAM
61,state,MA
61,zip,1001
61,maritalstatus,M
61,haschild,Y
61,salary,45000
61,rate,5.3
61,singleexemp,0
61,marriedexemp,7150
61,childexemp,1000
62,index,313
62,fname,Rein
62,lname,Sakagami
62,gender,M
62,areacode,302
62,phone,675-7612
62,city,YORKLYN
62,state,DE
62,zip,19736
62,maritalstatus,M
62,haschild,N
62,salary,100000
62,rate,5.95
62,singleexemp,0
62,marriedexemp,220
62,childexemp,0
63,index,330
63,fname,Martyne
63,lname,Naggar
63,gender,F
63,areacode,724
63,phone,821-3010
63,city,PARKER FORD
63,state,PA
63,zip,19457
63,maritalstatus,M
63,haschild,N
63,salary,35000
63,rate,3.07
63,singleexemp,0
63,marriedexemp,0
63,childexemp,0
64,index,337
64,fname,Shabbir
64,lname,Dharanipragada
64,gender,M
64,areacode,908
64,phone,696-4412
64,city,BRANCHVILLE
64,state,NJ
64,zip,7890
64,maritalstatus,S
64,haschild,Y
64,salary,95000
64,rate,2.5828125
64,singleexemp,1000
64,marriedexemp,0
64,childexemp,1500
65,index,342
65,fname,Yanbing
65,lname,Gecsei
65,gender,M
65,areacode,570
65,phone,288-8387
65,city,BRUSH VALLEY
65,state,PA
65,zip,15720
65,maritalstatus,S
65,haschild,N
65,salary,50000
65,rate,3.07
65,singleexemp,0
65,marriedexemp,0
65,childexemp,0
66,index,347
66,fname,Nick
66,lname,Gelosh
66,gender,M
66,areacode,207
66,phone,257-6382
66,city,SALSBURY COVE
66,state,ME
66,zip,4672
66,maritalstatus,S
66,haschild,Y
66,salary,35000
66,rate,8.5
66,singleexemp,2850
66,marriedexemp,0
66,childexemp,2850
67,index,348
67,fname,Ran
67,lname,Sabelli
67,gender,F
67,areacode,860
67,phone,110-1437
67,city,GREENWICH
67,state,CT
67,zip,6830
67,maritalstatus,S
67,haschild,N
67,salary,80000
67,rate,5.0
67,singleexemp,12750
67,marriedexemp,0
67,childexemp,0
68,index,354
68,fname,Nitsan
68,lname,Ertl
68,gender,M
68,areacode,351
68,phone,912-9267
68,city,WEST WARREN
68,state,MA
68,zip,1092
68,maritalstatus,S
68,haschild,Y
68,salary,75000
68,rate,5.3
68,singleexemp,3575
68,marriedexemp,0
68,childexemp,1000
69,index,358
69,fname,Ludwik
69,lname,Hamburg
69,gender,M
69,areacode,978
69,phone,529-7308
69,city,ASHFIELD
69,state,MA
69,zip,1330
69,maritalstatus,M
69,haschild,Y
69,salary,5000
69,rate,5.3
69,singleexemp,0
69,marriedexemp,7150
69,childexemp,1000
70,index,360
70,fname,Ward
70,lname,Cicchetti
70,gender,F
70,areacode,603
70,phone,219-3160
70,city,MARLOW
70,state,NH
70,zip,3456
70,maritalstatus,M
70,haschild,Y
70,salary,15000
70,rate,0.0
70,singleexemp,0
70,marriedexemp,0
70,childexemp,0
71,index,368
71,fname,Tooru
71,lname,Miara
71,gender,M
71,areacode,603
71,phone,846-2406
71,city,GLENCLIFF
71,state,NH
71,zip,3238
71,maritalstatus,S
71,haschild,N
71,salary,30000
71,rate,0.0
71,singleexemp,0
71,marriedexemp,0
71,childexemp,0
72,index,374
72,fname,Lein
72,lname,Ang
72,gender,F
72,areacode,857
72,phone,188-6322
72,city,HOLYOKE
72,state,MA
72,zip,1041
72,maritalstatus,S
72,haschild,Y
72,salary,90000
72,rate,5.3
72,singleexemp,3575
72,marriedexemp,0
72,childexemp,1000
73,index,375
73,fname,Deene
73,lname,Clark
73,gender,F
73,areacode,215
73,phone,800-6906
73,city,PHILADELPHIA
73,state,PA
73,zip,19139
73,maritalstatus,S
73,haschild,Y
73,salary,30000
73,rate,3.07
73,singleexemp,0
73,marriedexemp,0
73,childexemp,0
74,index,387
74,fname,Fernand
74,lname,Panagopoulou
74,gender,F
74,areacode,508
74,phone,205-7989
74,city,CHICOPEE
74,state,MA
74,zip,1013
74,maritalstatus,M
74,haschild,Y
74,salary,90000
74,rate,5.3
74,singleexemp,0
74,marriedexemp,7150
74,childexemp,1000
75,index,399
75,fname,Naeem
75,lname,Radzik
75,gender,F
75,areacode,610
75,phone,770-8043
75,city,MCKEESPORT
75,state,PA
75,zip,15132
75,maritalstatus,M
75,haschild,Y
75,salary,85000
75,rate,3.07
75,singleexemp,0
75,marriedexemp,0
75,childexemp,0
76,index,400
76,fname,Yongdong
76,lname,Nagase
76,gender,M
76,areacode,908
76,phone,328-4760
76,city,NEWPORT
76,state,NJ
76,zip,8345
76,maritalstatus,S
76,haschild,N
76,salary,65000
76,rate,2.1096876
76,singleexemp,1000
76,marriedexemp,0
76,childexemp,0
77,index,402
77,fname,Antony
77,lname,Monderer
77,gender,M
77,areacode,802
77,phone,854-5962
77,city,NORTH FERRISBURGH
77,state,VT
77,zip,5473
77,maritalstatus,S
77,haschild,N
77,salary,65000
77,rate,4.298331
77,singleexemp,3300
77,marriedexemp,0
77,childexemp,0
78,index,411
78,fname,Mohd
78,lname,Lavie
78,gender,M
78,areacode,207
78,phone,720-6245
78,city,EAGLE LAKE
78,state,ME
78,zip,4739
78,maritalstatus,S
78,haschild,Y
78,salary,85000
78,rate,8.5
78,singleexemp,2850
78,marriedexemp,0
78,childexemp,2850
79,index,416
79,fname,Fazli
79,lname,Kowalchuk
79,gender,F
79,areacode,302
79,phone,882-6872
79,city,TOWNSEND
79,state,DE
79,zip,19734
79,maritalstatus,M
79,haschild,Y
79,salary,75000
79,rate,5.95
79,singleexemp,0
79,marriedexemp,220
79,childexemp,110
80,index,422
80,fname,Avadis
80,lname,Dattasharma
80,gender,M
80,areacode,508
80,phone,449-5112
80,city,ACCORD
80,state,MA
80,zip,2018
80,maritalstatus,S
80,haschild,Y
80,salary,85000
80,rate,5.3
80,singleexemp,3575
80,marriedexemp,0
80,childexemp,1000
81,index,423
81,fname,Couto
81,lname,XueDong
81,gender,M
81,areacode,207
81,phone,505-5650
81,city,NORTH ANSON
81,state,ME
81,zip,4958
81,maritalstatus,S
81,haschild,Y
81,salary,60000
81,rate,8.5
81,singleexemp,2850
81,marriedexemp,0
81,childexemp,2850
82,index,426
82,fname,Woei
82,lname,Gurzi
82,gender,M
82,areacode,302
82,phone,272-4994
82,city,WILMINGTON
82,state,DE
82,zip,19801
82,maritalstatus,M
82,haschild,Y
82,salary,5000
82,rate,2.2
82,singleexemp,0
82,marriedexemp,220
82,childexemp,110
83,index,431
83,fname,Toshifumi
83,lname,Leguy
83,gender,F
83,areacode,939
83,phone,334-4361
83,city,CANOVANAS
83,state,PR
83,zip,729
83,maritalstatus,M
83,haschild,Y
83,salary,45000
83,rate,0.0
83,singleexemp,0
83,marriedexemp,0
83,childexemp,0
84,index,433
84,fname,Houssem
84,lname,Sewry
84,gender,M
84,areacode,401
84,phone,266-7110
84,city,HARRISVILLE
84,state,RI
84,zip,2830
84,maritalstatus,S
84,haschild,N
84,salary,55000
84,rate,0.0
84,singleexemp,0
84,marriedexemp,0
84,childexemp,0
85,index,434
85,fname,Saydean
85,lname,Banare
85,gender,M
85,areacode,508
85,phone,137-3292
85,city,EAST WEYMOUTH
85,state,MA
85,zip,2189
85,maritalstatus,S
85,haschild,Y
85,salary,5000
85,rate,5.3
85,singleexemp,3575
85,marriedexemp,0
85,childexemp,1000
86,index,435
86,fname,Lora
86,lname,Rosch
86,gender,M
86,areacode,570
86,phone,299-3852
86,city,CHAMBERSBURG
86,state,PA
86,zip,17201
86,maritalstatus,S
86,haschild,N
86,salary,55000
86,rate,3.07
86,singleexemp,0
86,marriedexemp,0
86,childexemp,0
87,index,440
87,fname,Akmal
87,lname,Jahnichen
87,gender,F
87,areacode,603
87,phone,303-2843
87,city,SALEM
87,state,NH
87,zip,3079
87,maritalstatus,M
87,haschild,Y
87,salary,15000
87,rate,0.0
87,singleexemp,0
87,marriedexemp,0
87,childexemp,0
88,index,443
88,fname,Frederic
88,lname,Machiels
88,gender,F
88,areacode,203
88,phone,720-4264
88,city,STAFFORDVILLE
88,state,CT
88,zip,6077
88,maritalstatus,M
88,haschild,Y
88,salary,60000
88,rate,5.0
88,singleexemp,0
88,marriedexemp,24500
88,childexemp,0
89,index,449
89,fname,Joaquin
89,lname,Renegar
89,gender,M
89,areacode,860
89,phone,520-9731
89,city,NORWICH
89,state,CT
89,zip,6360
89,maritalstatus,S
89,haschild,Y
89,salary,70000
89,rate,5.0
89,singleexemp,12750
89,marriedexemp,0
89,childexemp,0
90,index,451
90,fname,Byeong
90,lname,Hadfield
90,gender,F
90,areacode,631
90,phone,932-8771
90,city,NEW YORK
90,state,NY
90,zip,10018
90,maritalstatus,S
90,haschild,Y
90,salary,45000
90,rate,4.2143292
90,singleexemp,0
90,marriedexemp,0
90,childexemp,1000
91,index,452
91,fname,Olivera
91,lname,Bian
91,gender,M
91,areacode,860
91,phone,519-2673
91,city,WEST HAVEN
91,state,CT
91,zip,6516
91,maritalstatus,M
91,haschild,Y
91,salary,90000
91,rate,5.0
91,singleexemp,0
91,marriedexemp,24500
91,childexemp,0
92,index,454
92,fname,Chengdian
92,lname,Falvo
92,gender,F
92,areacode,212
92,phone,344-6114
92,city,WOODSTOCK
92,state,NY
92,zip,12498
92,maritalstatus,S
92,haschild,N
92,salary,50000
92,rate,4.243293
92,singleexemp,0
92,marriedexemp,0
92,childexemp,0
93,index,455
93,fname,Ira
93,lname,Hajnal
93,gender,M
93,areacode,631
93,phone,420-5486
93,city,WESTBROOKVILLE
93,state,NY
93,zip,12785
93,maritalstatus,S
93,haschild,N
93,salary,45000
93,rate,4.2143292
93,singleexemp,0
93,marriedexemp,0
93,childexemp,0
94,index,464
94,fname,Harald
94,lname,Eichhorn
94,gender,M
94,areacode,201
94,phone,260-4653
94,city,NEW GRETNA
94,state,NJ
94,zip,8224
94,maritalstatus,M
94,haschild,N
94,salary,25000
94,rate,1.4788542
94,singleexemp,0
94,marriedexemp,2000
94,childexemp,0
95,index,468
